[run number],1,2,3,4,5,6,7,8,9,10
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,652.262,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3599.593563,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3382.158556,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1053.056,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4476.999448,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,662.244,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3658.158425,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.116,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
,4615.315509,4639.651931,3697.415548,3447.249438,1608.304,1678.415216,1070.646,1090.064,668.708,668.7445261
