[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,200.5727469,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,221.455405,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,192.0309942,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,119.61,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,235.7987278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,297.2296606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,327.1346194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,322.0412945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,326.6749239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,244.3678608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
,394.5152945,343.4079413,321.305764,356.9676606,405.732615,334.6369239,418.3395002,238.2644848,300.2963933,329.089667,153.1165371,208.196,242.5336582,264.1978608,236.4000304,388.2546194,320.4264199,240.6389366,366.0527278,357.4957286
