[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,118.9004631,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,213.6134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.2434424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4114424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4114424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4114424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.4234424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,135.6239963,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,180.3034652,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
,153.4670696,170.0414633,144.3179523,206.5077743,200.7487094,136.521878,214.5134424,233.5876618,0,173.8870174,176.6459213,237.5283514,211.5229556,196.9974971,223.3115418
